local,site,transecto,spp.Name,spp.ID,N.pts.per.species,Cov..per.species,MFG
Zambia,Zambia0,T1,Turf,74,9,18,Turf algae
Zambia,Zambia0,T1,ascidias nao identificadas,82,5,10,Ascidian 
Zambia,Zambia0,T1,Astreopora myriophthalma,12,12,24,Coral
Zambia,Zambia0,T1,Other invertebrates,52,3,6,Other invertebrates
Zambia,Zambia0,T1,Red algae,60,6,12,Red algea
Zambia,Zambia0,T1,Sponge,67,2,4,Sponge
Zambia,Zambia0,T1,Turf,74,27,54,Turf algae
Zambia,Zambia0,T1,Acropora cf apressa,2,1,2,Coral
Zambia,Zambia0,T1,Red algae,60,10,20,Red algea
Zambia,Zambia0,T1,Sponge,67,15,30,Sponge
Zambia,Zambia0,T1,Turf,74,22,44,Turf algae
Zambia,Zambia0,T1,ascidias nao identificadas,82,2,4,Ascidian 
Zambia,Zambia0,T1,Acropora digitifera,5,4,8,Coral
Zambia,Zambia0,T1,Favites sp,26,1,2,Coral
Zambia,Zambia0,T1,Pocillopora sp,58,14,28,Coral
Zambia,Zambia0,T1,Porites sp,59,1,2,Coral
Zambia,Zambia0,T1,Red algae,60,5,10,Red algea
Zambia,Zambia0,T1,Sponge,67,4,8,Sponge
Zambia,Zambia0,T1,Turf,74,20,40,Turf algae
Zambia,Zambia0,T1,ascidias nao identificadas,82,1,2,Ascidian 
Zambia,Zambia0,T1,Pocillopora sp,58,35,70,Coral
Zambia,Zambia0,T1,Sponge,67,6,12,Sponge
Zambia,Zambia0,T1,Turf,74,7,14,Turf algae
Zambia,Zambia0,T1,zoanthid,81,1,2,Other invertebrates
Zambia,Zambia0,T1,ascidias nao identificadas,82,1,2,Ascidian 
Zambia,Zambia0,T1,Pocillopora sp,58,23,46,Coral
Zambia,Zambia0,T1,Red algae,60,3,6,Red algea
Zambia,Zambia0,T1,Sand,62,2,4,Substrate
Zambia,Zambia0,T1,Sponge,67,10,20,Sponge
Zambia,Zambia0,T1,Turf,74,8,16,Turf algae
Zambia,Zambia0,T1,ascidias nao identificadas,82,4,8,Ascidian 
Zambia,Zambia0,T1,Acropora digitifera,5,4,8,Coral
Zambia,Zambia0,T1,Clavelina sp,15,1,2,Ascidian 
Zambia,Zambia0,T1,Favites sp,26,1,2,Coral
Zambia,Zambia0,T1,Other invertebrates,52,2,4,Other invertebrates
Zambia,Zambia0,T1,Porites sp,59,11,22,Coral
Zambia,Zambia0,T1,Red algae,60,2,4,Red algea
Zambia,Zambia0,T1,Sand,62,4,8,Substrate
Zambia,Zambia0,T1,Sponge,67,11,22,Sponge
Zambia,Zambia0,T1,Turf,74,12,24,Turf algae
Zambia,Zambia0,T1,ascidias nao identificadas,82,2,4,Ascidian 
Zambia,Zambia0,T1,Acanthastrea sp,1,1,2,Coral
Zambia,Zambia0,T1,Alveopora allingi,7,1,2,Coral
Zambia,Zambia0,T1,Cladiella kashmani,14,1,2,Octocoral
Zambia,Zambia0,T1,Coscinaraea sp,17,5,10,Coral
Zambia,Zambia0,T1,Didemnum spp,21,1,2,Ascidian 
Zambia,Zambia0,T1,Pocillopora sp,58,4,8,Coral
Zambia,Zambia0,T1,Sea urchin,65,1,2,Echinodermata
Zambia,Zambia0,T1,Sponge,67,18,36,Sponge
Zambia,Zambia0,T1,Turf,74,17,34,Turf algae
Zambia,Zambia0,T1,ascidias nao identificadas,82,1,2,Ascidian 
Zambia,Zambia0,T1,Acanthastrea sp,1,1,2,Coral
Zambia,Zambia0,T1,Favites sp,26,1,2,Coral
Zambia,Zambia0,T1,Red algae,60,6,12,Red algea
Zambia,Zambia0,T1,Sponge,67,5,10,Sponge
Zambia,Zambia0,T1,Turf,74,34,68,Turf algae
Zambia,Zambia0,T1,unidentified encrusting coral,76,2,4,Coral
Zambia,Zambia0,T1,ascidias nao identificadas,82,1,2,Ascidian 
Zambia,Zambia0,T1,Acropora sp,6,2,4,Coral
Zambia,Zambia0,T1,Favia sp,25,1,2,Coral
Zambia,Zambia0,T1,Favites sp,26,1,2,Coral
Zambia,Zambia0,T1,Macroalgae,45,3,6,Macroalgae
Zambia,Zambia0,T1,Platygyra sp,55,1,2,Coral
Zambia,Zambia0,T1,Red algae,60,3,6,Red algea
Zambia,Zambia0,T1,Sand,62,10,20,Substrate
Zambia,Zambia0,T1,Sponge,67,9,18,Sponge
Zambia,Zambia0,T1,Stylophora pistillata,68,2,4,Coral
Zambia,Zambia0,T1,Turf,74,11,22,Turf algae
Zambia,Zambia0,T1,unidentified encrusting coral,76,2,4,Coral
Zambia,Zambia0,T1,unidentified massive coral,77,2,4,Coral
Zambia,Zambia0,T1,unidentified octocoral,85,3,6,Octocoral
Zambia,Zambia0,T2,Coral ruble,16,1,2,Substrate
Zambia,Zambia0,T2,Favites sp,26,1,2,Coral
Zambia,Zambia0,T2,Porites sp,59,1,2,Coral
Zambia,Zambia0,T2,Red algae,60,6,12,Red algea
Zambia,Zambia0,T2,Rock,61,1,2,Substrate
Zambia,Zambia0,T2,Sponge,67,15,30,Sponge
Zambia,Zambia0,T2,Turf,74,18,36,Turf algae
Zambia,Zambia0,T2,ascidias nao identificadas,82,7,14,Ascidian 
Zambia,Zambia0,T2,Porites sp,59,6,12,Coral
Zambia,Zambia0,T2,Red algae,60,1,2,Red algea
Zambia,Zambia0,T2,Sand,62,4,8,Substrate
Zambia,Zambia0,T2,Sponge,67,7,14,Sponge
Zambia,Zambia0,T2,Turf,74,31,62,Turf algae
Zambia,Zambia0,T2,ascidias nao identificadas,82,1,2,Ascidian 
Zambia,Zambia0,T2,Favia sp,25,1,2,Coral
Zambia,Zambia0,T2,Pocillopora sp,58,3,6,Coral
Zambia,Zambia0,T2,Red algae,60,2,4,Red algea
Zambia,Zambia0,T2,Sponge,67,31,62,Sponge
Zambia,Zambia0,T2,Turf,74,6,12,Turf algae
Zambia,Zambia0,T2,unidentified massive coral,77,1,2,Coral
Zambia,Zambia0,T2,ascidias nao identificadas,82,3,6,Ascidian 
Zambia,Zambia0,T2,unidentified octocoral,85,3,6,Octocoral
Zambia,Zambia0,T2,Acropora digitifera,5,4,8,Coral
Zambia,Zambia0,T2,Crustose coralline algae (CCA),19,1,2,Crustose coralline algae (CCA)
Zambia,Zambia0,T2,Favia sp,25,1,2,Coral
Zambia,Zambia0,T2,Favites sp,26,2,4,Coral
Zambia,Zambia0,T2,Montipora sp,49,3,6,Coral
Zambia,Zambia0,T2,Pocillopora sp,58,13,26,Coral
Zambia,Zambia0,T2,Porites sp,59,5,10,Coral
Zambia,Zambia0,T2,Sponge,67,13,26,Sponge
Zambia,Zambia0,T2,Tubastraea diaphana,70,1,2,Coral
Zambia,Zambia0,T2,Turf,74,6,12,Turf algae
Zambia,Zambia0,T2,ascidias nao identificadas,82,1,2,Ascidian 
Zambia,Zambia0,T2,Acropora cf apressa,2,2,4,Coral
Zambia,Zambia0,T2,Favites sp,26,1,2,Coral
Zambia,Zambia0,T2,Ircinia spp,39,2,4,Sponge
Zambia,Zambia0,T2,Montipora sp,49,3,6,Coral
Zambia,Zambia0,T2,Red algae,60,1,2,Red algea
Zambia,Zambia0,T2,Sponge,67,16,32,Sponge
Zambia,Zambia0,T2,Turf,74,25,50,Turf algae
Zambia,Zambia0,T2,Favia sp,25,4,8,Coral
Zambia,Zambia0,T2,Ircinia spp,39,1,2,Sponge
Zambia,Zambia0,T2,Sponge,67,7,14,Sponge
Zambia,Zambia0,T2,Turf,74,38,76,Turf algae
Zambia,Zambia0,T2,Acropora cf apressa,2,1,2,Coral
Zambia,Zambia0,T2,Dendronephyta sp,20,1,2,Octocoral
Zambia,Zambia0,T2,Echinopora sp,23,6,12,Coral
Zambia,Zambia0,T2,Porites sp,59,5,10,Coral
Zambia,Zambia0,T2,Red algae,60,2,4,Red algea
Zambia,Zambia0,T2,Sand,62,1,2,Substrate
Zambia,Zambia0,T2,Sponge,67,15,30,Sponge
Zambia,Zambia0,T2,Turf,74,19,38,Turf algae
Zambia,Zambia0,T2,Acanthastrea sp,1,1,2,Coral
Zambia,Zambia0,T2,Crustose coralline algae (CCA),19,1,2,Crustose coralline algae (CCA)
Zambia,Zambia0,T2,Lobophytum sp,44,1,2,Octocoral
Zambia,Zambia0,T2,Pocillopora sp,58,3,6,Coral
Zambia,Zambia0,T2,Sinularia sp,66,3,6,Octocoral
Zambia,Zambia0,T2,Sponge,67,26,52,Sponge
Zambia,Zambia0,T2,Turf,74,13,26,Turf algae
Zambia,Zambia0,T2,ascidias nao identificadas,82,1,2,Ascidian 
Zambia,Zambia0,T2,unidentified octocoral,85,1,2,Octocoral
Zambia,Zambia0,T2,Pocillopora sp,58,5,10,Coral
Zambia,Zambia0,T2,Red algae,60,4,8,Red algea
Zambia,Zambia0,T2,Sponge,67,21,42,Sponge
Zambia,Zambia0,T2,Stylophora pistillata,68,1,2,Coral
Zambia,Zambia0,T2,Turf,74,16,32,Turf algae
Zambia,Zambia0,T2,unidentified octocoral,85,3,6,Octocoral
Zambia,Zambia0,T3,Cladiella kashmani,14,1,2,Octocoral
Zambia,Zambia0,T3,Clavelina sp,15,1,2,Ascidian 
Zambia,Zambia0,T3,Ircinia spp,39,1,2,Sponge
Zambia,Zambia0,T3,Porites sp,59,1,2,Coral
Zambia,Zambia0,T3,Red algae,60,1,2,Red algea
Zambia,Zambia0,T3,Sponge,67,27,54,Sponge
Zambia,Zambia0,T3,Turf,74,16,32,Turf algae
Zambia,Zambia0,T3,ascidias nao identificadas,82,2,4,Ascidian 
Zambia,Zambia0,T3,Acropora sp,6,1,2,Coral
Zambia,Zambia0,T3,Porites sp,59,6,12,Coral
Zambia,Zambia0,T3,Sand,62,19,38,Substrate
Zambia,Zambia0,T3,Sponge,67,2,4,Sponge
Zambia,Zambia0,T3,Turf,74,22,44,Turf algae
Zambia,Zambia0,T3,Acropora digitifera,5,2,4,Coral
Zambia,Zambia0,T3,Pocillopora sp,58,9,18,Coral
Zambia,Zambia0,T3,Sand,62,1,2,Substrate
Zambia,Zambia0,T3,Sponge,67,20,40,Sponge
Zambia,Zambia0,T3,Turf,74,4,8,Turf algae
Zambia,Zambia0,T3,ascidias nao identificadas,82,14,28,Ascidian 
Zambia,Zambia0,T3,Acropora cf branchi,3,35,70,Coral
Zambia,Zambia0,T3,Sand,62,3,6,Substrate
Zambia,Zambia0,T3,Sponge,67,2,4,Sponge
Zambia,Zambia0,T3,Tubastraea micranthus,71,1,2,Coral
Zambia,Zambia0,T3,Turf,74,6,12,Turf algae
Zambia,Zambia0,T3,ascidias nao identificadas,82,3,6,Ascidian 
Zambia,Zambia0,T3,Rock,61,2,4,Substrate
Zambia,Zambia0,T3,Sand,62,11,22,Substrate
Zambia,Zambia0,T3,Sponge,67,7,14,Sponge
Zambia,Zambia0,T3,Turf,74,23,46,Turf algae
Zambia,Zambia0,T3,unidentified massive coral,77,4,8,Coral
Zambia,Zambia0,T3,ascidias nao identificadas,82,3,6,Ascidian 
Zambia,Zambia0,T3,Acropora sp,6,2,4,Coral
Zambia,Zambia0,T3,Clavelina sp,15,1,2,Ascidian 
Zambia,Zambia0,T3,Pocillopora sp,58,4,8,Coral
Zambia,Zambia0,T3,Sand,62,22,44,Substrate
Zambia,Zambia0,T3,Sponge,67,16,32,Sponge
Zambia,Zambia0,T3,Turf,74,2,4,Turf algae
Zambia,Zambia0,T3,ascidias nao identificadas,82,1,2,Ascidian 
Zambia,Zambia0,T3,unidentified octocoral,85,2,4,Octocoral
Zambia,Zambia0,T3,Acropora cf apressa,2,6,12,Coral
Zambia,Zambia0,T3,Favites sp,26,2,4,Coral
Zambia,Zambia0,T3,Red algae,60,1,2,Red algea
Zambia,Zambia0,T3,Rock,61,2,4,Substrate
Zambia,Zambia0,T3,Sand,62,5,10,Substrate
Zambia,Zambia0,T3,Sinularia sp,66,2,4,Octocoral
Zambia,Zambia0,T3,Sponge,67,20,40,Sponge
Zambia,Zambia0,T3,Turf,74,11,22,Turf algae
Zambia,Zambia0,T3,ascidias nao identificadas,82,1,2,Ascidian 
Zambia,Zambia0,T3,Acropora cf branchi,3,13,26,Coral
Zambia,Zambia0,T3,Coscinaraea sp,17,2,4,Coral
Zambia,Zambia0,T3,Pocillopora sp,58,1,2,Coral
Zambia,Zambia0,T3,Porites sp,59,4,8,Coral
Zambia,Zambia0,T3,Sponge,67,15,30,Sponge
Zambia,Zambia0,T3,Turf,74,11,22,Turf algae
Zambia,Zambia0,T3,unidentified encrusting coral,76,4,8,Coral
Zambia,Zambia0,T3,Acropora cf branchi,3,7,14,Coral
Zambia,Zambia0,T3,Coscinaraea sp,17,2,4,Coral
Zambia,Zambia0,T3,Didemnum spp,21,1,2,Ascidian 
Zambia,Zambia0,T3,Favia sp,25,1,2,Coral
Zambia,Zambia0,T3,Favites sp,26,2,4,Coral
Zambia,Zambia0,T3,Macroalgae,45,6,12,Macroalgae
Zambia,Zambia0,T3,Porites sp,59,1,2,Coral
Zambia,Zambia0,T3,Sand,62,23,46,Substrate
Zambia,Zambia0,T3,Sponge,67,1,2,Sponge
Zambia,Zambia0,T3,Turf,74,1,2,Turf algae
Zambia,Zambia0,T3,unidentified encrusting coral,76,1,2,Coral
Zambia,Zambia0,T3,unidentified massive coral,77,1,2,Coral
Zambia,Zambia0,T3,unidentified octocoral,85,3,6,Octocoral
Zambia,Zambia norte,T1,Clavelina sp,15,3,6,Ascidian 
Zambia,Zambia norte,T1,Echinopora sp,23,1,2,Coral
Zambia,Zambia norte,T1,Favia sp,25,3,6,Coral
Zambia,Zambia norte,T1,Sponge,67,12,24,Sponge
Zambia,Zambia norte,T1,Stylophora pistillata,68,1,2,Coral
Zambia,Zambia norte,T1,Turf,74,24,48,Turf algae
Zambia,Zambia norte,T1,unidentified massive coral,77,5,10,Coral
Zambia,Zambia norte,T1,ascidias nao identificadas,82,1,2,Ascidian 
Zambia,Zambia norte,T1,Acropora cf branchi,3,8,16,Coral
Zambia,Zambia norte,T1,Other invertebrates,52,1,2,Other invertebrates
Zambia,Zambia norte,T1,Red algae,60,2,4,Red algea
Zambia,Zambia norte,T1,Sand,62,1,2,Substrate
Zambia,Zambia norte,T1,Sponge,67,13,26,Sponge
Zambia,Zambia norte,T1,Turf,74,20,40,Turf algae
Zambia,Zambia norte,T1,ascidias nao identificadas,82,5,10,Ascidian 
Zambia,Zambia norte,T1,Alveopora allingi,7,1,2,Coral
Zambia,Zambia norte,T1,Lobophytum sp,44,1,2,Octocoral
Zambia,Zambia norte,T1,Montipora cf turgescens,47,2,4,Coral
Zambia,Zambia norte,T1,Red algae,60,1,2,Red algea
Zambia,Zambia norte,T1,Sand,62,9,18,Substrate
Zambia,Zambia norte,T1,Sponge,67,8,16,Sponge
Zambia,Zambia norte,T1,Turf,74,28,56,Turf algae
Zambia,Zambia norte,T1,Acropora cf branchi,3,6,12,Coral
Zambia,Zambia norte,T1,Cladiella kashmani,14,4,8,Octocoral
Zambia,Zambia norte,T1,Ircinia spp,39,1,2,Sponge
Zambia,Zambia norte,T1,Montipora foveolata,48,1,2,Coral
Zambia,Zambia norte,T1,Montipora sp,49,1,2,Coral
Zambia,Zambia norte,T1,Sponge,67,7,14,Sponge
Zambia,Zambia norte,T1,Turf,74,26,52,Turf algae
Zambia,Zambia norte,T1,unidentified massive coral,77,4,8,Coral
Zambia,Zambia norte,T1,Acropora cf branchi,3,5,10,Coral
Zambia,Zambia norte,T1,Favia sp,25,1,2,Coral
Zambia,Zambia norte,T1,Lobophytum sp,44,1,2,Octocoral
Zambia,Zambia norte,T1,Red algae,60,1,2,Red algea
Zambia,Zambia norte,T1,Sand,62,22,44,Substrate
Zambia,Zambia norte,T1,Sponge,67,2,4,Sponge
Zambia,Zambia norte,T1,Turf,74,14,28,Turf algae
Zambia,Zambia norte,T1,ascidias nao identificadas,82,4,8,Ascidian 
Zambia,Zambia norte,T1,Acropora cf branchi,3,5,10,Coral
Zambia,Zambia norte,T1,Anemone,9,2,4,Other invertebrates
Zambia,Zambia norte,T1,Cladiella kashmani,14,6,12,Octocoral
Zambia,Zambia norte,T1,Favites sp,26,1,2,Coral
Zambia,Zambia norte,T1,Hydnophora sp,37,2,4,Coral
Zambia,Zambia norte,T1,Montipora foveolata,48,1,2,Coral
Zambia,Zambia norte,T1,Pocillopora sp,58,1,2,Coral
Zambia,Zambia norte,T1,Sand,62,4,8,Substrate
Zambia,Zambia norte,T1,Sea urchin,65,1,2,Echinodermata
Zambia,Zambia norte,T1,Sponge,67,9,18,Sponge
Zambia,Zambia norte,T1,Turf,74,15,30,Turf algae
Zambia,Zambia norte,T1,ascidias nao identificadas,82,3,6,Ascidian 
Zambia,Zambia norte,T1,Acropora cf apressa,2,1,2,Coral
Zambia,Zambia norte,T1,Acropora cf branchi,3,3,6,Coral
Zambia,Zambia norte,T1,Crustose coralline algae (CCA),19,2,4,Crustose coralline algae (CCA)
Zambia,Zambia norte,T1,Goniastrea australensis,30,1,2,Coral
Zambia,Zambia norte,T1,Red algae,60,1,2,Red algea
Zambia,Zambia norte,T1,Sand,62,7,14,Substrate
Zambia,Zambia norte,T1,Sea urchin,65,2,4,Echinodermata
Zambia,Zambia norte,T1,Sponge,67,15,30,Sponge
Zambia,Zambia norte,T1,Turf,74,18,36,Turf algae
Zambia,Zambia norte,T1,Alveopora allingi,7,1,2,Coral
Zambia,Zambia norte,T1,Crustose coralline algae (CCA),19,2,4,Crustose coralline algae (CCA)
Zambia,Zambia norte,T1,Favites sp,26,3,6,Coral
Zambia,Zambia norte,T1,Lobophytum sp,44,1,2,Octocoral
Zambia,Zambia norte,T1,Sponge,67,16,32,Sponge
Zambia,Zambia norte,T1,Turf,74,25,50,Turf algae
Zambia,Zambia norte,T1,ascidias nao identificadas,82,2,4,Ascidian 
Zambia,Zambia norte,T1,Acropora cf branchi,3,1,2,Coral
Zambia,Zambia norte,T1,Crustose coralline algae (CCA),19,2,4,Crustose coralline algae (CCA)
Zambia,Zambia norte,T1,Favites sp,26,4,8,Coral
Zambia,Zambia norte,T1,Porites sp,59,6,12,Coral
Zambia,Zambia norte,T1,Sand,62,4,8,Substrate
Zambia,Zambia norte,T1,Sponge,67,2,4,Sponge
Zambia,Zambia norte,T1,Turf,74,31,62,Turf algae
Zambia,Zambia norte,T1,Acropora cf apressa,2,3,6,Coral
Zambia,Zambia norte,T1,Macroalgae,45,1,2,Macroalgae
Zambia,Zambia norte,T1,Red algae,60,4,8,Red algea
Zambia,Zambia norte,T1,Sand,62,16,32,Substrate
Zambia,Zambia norte,T1,Sea urchin,65,1,2,Echinodermata
Zambia,Zambia norte,T1,Sponge,67,5,10,Sponge
Zambia,Zambia norte,T1,Stylophora pistillata,68,6,12,Coral
Zambia,Zambia norte,T1,Turf,74,10,20,Turf algae
Zambia,Zambia norte,T1,unidentified encrusting coral,76,3,6,Coral
Zambia,Zambia norte,T1,unidentified octocoral,85,1,2,Octocoral
Zambia,Zambia norte,T2,Acropora cf apressa,2,2,4,Coral
Zambia,Zambia norte,T2,Acropora sp,6,2,4,Coral
Zambia,Zambia norte,T2,Astreopora myriophthalma,12,3,6,Coral
Zambia,Zambia norte,T2,Bleached coral,13,1,2,Dead coral
Zambia,Zambia norte,T2,Clavelina sp,15,2,4,Ascidian 
Zambia,Zambia norte,T2,Favites sp,26,1,2,Coral
Zambia,Zambia norte,T2,Porites sp,59,9,18,Coral
Zambia,Zambia norte,T2,Red algae,60,1,2,Red algea
Zambia,Zambia norte,T2,Sponge,67,1,2,Sponge
Zambia,Zambia norte,T2,Turf,74,28,56,Turf algae
Zambia,Zambia norte,T2,Acropora cf branchi,3,4,8,Coral
Zambia,Zambia norte,T2,Favites sp,26,2,4,Coral
Zambia,Zambia norte,T2,Montipora cf turgescens,47,14,28,Coral
Zambia,Zambia norte,T2,Pocillopora sp,58,1,2,Coral
Zambia,Zambia norte,T2,Sand,62,4,8,Substrate
Zambia,Zambia norte,T2,Sea urchin,65,1,2,Echinodermata
Zambia,Zambia norte,T2,Sinularia sp,66,5,10,Octocoral
Zambia,Zambia norte,T2,Sponge,67,3,6,Sponge
Zambia,Zambia norte,T2,Turf,74,16,32,Turf algae
Zambia,Zambia norte,T2,Acropora cf branchi,3,4,8,Coral
Zambia,Zambia norte,T2,Clavelina sp,15,1,2,Ascidian 
Zambia,Zambia norte,T2,Coscinaraea sp,17,3,6,Coral
Zambia,Zambia norte,T2,Echinopora sp,23,1,2,Coral
Zambia,Zambia norte,T2,Porites sp,59,4,8,Coral
Zambia,Zambia norte,T2,Sand,62,9,18,Substrate
Zambia,Zambia norte,T2,Sponge,67,2,4,Sponge
Zambia,Zambia norte,T2,Turf,74,25,50,Turf algae
Zambia,Zambia norte,T2,unidentified massive coral,77,1,2,Coral
Zambia,Zambia norte,T2,Acanthastrea sp,1,2,4,Coral
Zambia,Zambia norte,T2,Acropora cf apressa,2,4,8,Coral
Zambia,Zambia norte,T2,Cladiella kashmani,14,1,2,Octocoral
Zambia,Zambia norte,T2,Clavelina sp,15,1,2,Ascidian 
Zambia,Zambia norte,T2,Favites sp,26,3,6,Coral
Zambia,Zambia norte,T2,Porites sp,59,2,4,Coral
Zambia,Zambia norte,T2,Sand,62,4,8,Substrate
Zambia,Zambia norte,T2,Sponge,67,8,16,Sponge
Zambia,Zambia norte,T2,Turf,74,24,48,Turf algae
Zambia,Zambia norte,T2,unidentified encrusting coral,76,1,2,Coral
Zambia,Zambia norte,T2,Acropora cf branchi,3,6,12,Coral
Zambia,Zambia norte,T2,Clavelina sp,15,3,6,Ascidian 
Zambia,Zambia norte,T2,Coscinaraea sp,17,1,2,Coral
Zambia,Zambia norte,T2,Other invertebrates,52,2,4,Other invertebrates
Zambia,Zambia norte,T2,Pocillopora sp,58,3,6,Coral
Zambia,Zambia norte,T2,Red algae,60,2,4,Red algea
Zambia,Zambia norte,T2,Sand,62,5,10,Substrate
Zambia,Zambia norte,T2,Sponge,67,6,12,Sponge
Zambia,Zambia norte,T2,Turf,74,21,42,Turf algae
Zambia,Zambia norte,T2,unidentified massive coral,77,1,2,Coral
Zambia,Zambia norte,T2,Acropora cf apressa,2,2,4,Coral
Zambia,Zambia norte,T2,Clavelina sp,15,1,2,Ascidian 
Zambia,Zambia norte,T2,Favites sp,26,1,2,Coral
Zambia,Zambia norte,T2,Red algae,60,2,4,Red algea
Zambia,Zambia norte,T2,Sea urchin,65,1,2,Echinodermata
Zambia,Zambia norte,T2,Sponge,67,7,14,Sponge
Zambia,Zambia norte,T2,Turf,74,33,66,Turf algae
Zambia,Zambia norte,T2,unidentified massive coral,77,3,6,Coral
Zambia,Zambia norte,T2,Acanthastrea sp,1,1,2,Coral
Zambia,Zambia norte,T2,Acropora cf branchi,3,6,12,Coral
Zambia,Zambia norte,T2,Acropora sp,6,2,4,Coral
Zambia,Zambia norte,T2,Cladiella kashmani,14,1,2,Octocoral
Zambia,Zambia norte,T2,Clavelina sp,15,2,4,Ascidian 
Zambia,Zambia norte,T2,Echinopora sp,23,2,4,Coral
Zambia,Zambia norte,T2,Porites sp,59,4,8,Coral
Zambia,Zambia norte,T2,Sponge,67,3,6,Sponge
Zambia,Zambia norte,T2,Turf,74,25,50,Turf algae
Zambia,Zambia norte,T2,unidentified encrusting coral,76,1,2,Coral
Zambia,Zambia norte,T2,ascidias nao identificadas,82,2,4,Ascidian 
Zambia,Zambia norte,T2,unidentified octocoral,85,1,2,Octocoral
Zambia,Zambia norte,T2,Acanthastrea sp,1,1,2,Coral
Zambia,Zambia norte,T2,Acropora cf branchi,3,3,6,Coral
Zambia,Zambia norte,T2,Favia sp,25,1,2,Coral
Zambia,Zambia norte,T2,Other invertebrates,52,1,2,Other invertebrates
Zambia,Zambia norte,T2,Pocillopora sp,58,1,2,Coral
Zambia,Zambia norte,T2,Sand,62,1,2,Substrate
Zambia,Zambia norte,T2,Sponge,67,12,24,Sponge
Zambia,Zambia norte,T2,Turf,74,24,48,Turf algae
Zambia,Zambia norte,T2,unidentified massive coral,77,2,4,Coral
Zambia,Zambia norte,T2,ascidias nao identificadas,82,4,8,Ascidian 
Zambia,Zambia norte,T2,Acropora cf branchi,3,2,4,Coral
Zambia,Zambia norte,T2,Other invertebrates,52,1,2,Other invertebrates
Zambia,Zambia norte,T2,Pocillopora sp,58,1,2,Coral
Zambia,Zambia norte,T2,Red algae,60,2,4,Red algea
Zambia,Zambia norte,T2,Sand,62,4,8,Substrate
Zambia,Zambia norte,T2,Sponge,67,9,18,Sponge
Zambia,Zambia norte,T2,Turf,74,25,50,Turf algae
Zambia,Zambia norte,T2,ascidias nao identificadas,82,3,6,Ascidian 
Zambia,Zambia norte,T2,unidentified octocoral,85,3,6,Octocoral
Zambia,Zambia norte,T2,Acropora sp,6,1,2,Coral
Zambia,Zambia norte,T2,Montipora cf turgescens,47,2,4,Coral
Zambia,Zambia norte,T2,Octocoral branching,51,1,2,Octocoral
Zambia,Zambia norte,T2,Pocillopora sp,58,5,10,Coral
Zambia,Zambia norte,T2,Red algae,60,13,26,Red algea
Zambia,Zambia norte,T2,Sponge,67,12,24,Sponge
Zambia,Zambia norte,T2,Turf,74,13,26,Turf algae
Zambia,Zambia norte,T2,ascidias nao identificadas,82,1,2,Ascidian 
Zambia,Zambia norte,T2,unidentified octocoral,85,2,4,Octocoral
Zambia,Zambia norte,T3,Acropora cf apressa,2,2,4,Coral
Zambia,Zambia norte,T3,Favites sp,26,1,2,Coral
Zambia,Zambia norte,T3,Porites sp,59,1,2,Coral
Zambia,Zambia norte,T3,Sand,62,11,22,Substrate
Zambia,Zambia norte,T3,Sponge,67,16,32,Sponge
Zambia,Zambia norte,T3,Turf,74,17,34,Turf algae
Zambia,Zambia norte,T3,unidentified massive coral,77,2,4,Coral
Zambia,Zambia norte,T3,Coscinaraea sp,17,1,2,Coral
Zambia,Zambia norte,T3,Paramontastraea peresi,53,1,2,Coral
Zambia,Zambia norte,T3,Pocillopora sp,58,1,2,Coral
Zambia,Zambia norte,T3,Porites sp,59,2,4,Coral
Zambia,Zambia norte,T3,Red algae,60,3,6,Red algea
Zambia,Zambia norte,T3,Sponge,67,16,32,Sponge
Zambia,Zambia norte,T3,Turf,74,21,42,Turf algae
Zambia,Zambia norte,T3,unidentified massive coral,77,4,8,Coral
Zambia,Zambia norte,T3,ascidias nao identificadas,82,1,2,Ascidian 
Zambia,Zambia norte,T3,Acropora cf branchi,3,6,12,Coral
Zambia,Zambia norte,T3,Clavelina sp,15,1,2,Ascidian 
Zambia,Zambia norte,T3,Echinopora sp,23,1,2,Coral
Zambia,Zambia norte,T3,Favia sp,25,1,2,Coral
Zambia,Zambia norte,T3,Favites sp,26,1,2,Coral
Zambia,Zambia norte,T3,Lobophytum sp,44,1,2,Octocoral
Zambia,Zambia norte,T3,Platygyra sp,55,1,2,Coral
Zambia,Zambia norte,T3,Porites sp,59,2,4,Coral
Zambia,Zambia norte,T3,Red algae,60,3,6,Red algea
Zambia,Zambia norte,T3,Sand,62,4,8,Substrate
Zambia,Zambia norte,T3,Sea urchin,65,1,2,Echinodermata
Zambia,Zambia norte,T3,Sponge,67,19,38,Sponge
Zambia,Zambia norte,T3,Stylophora pistillata,68,1,2,Coral
Zambia,Zambia norte,T3,Turf,74,7,14,Turf algae
Zambia,Zambia norte,T3,unidentified massive coral,77,1,2,Coral
Zambia,Zambia norte,T3,Acropora cf apressa,2,1,2,Coral
Zambia,Zambia norte,T3,Favia sp,25,1,2,Coral
Zambia,Zambia norte,T3,Lobophytum sp,44,8,16,Octocoral
Zambia,Zambia norte,T3,Porites sp,59,10,20,Coral
Zambia,Zambia norte,T3,Red algae,60,1,2,Red algea
Zambia,Zambia norte,T3,Sand,62,6,12,Substrate
Zambia,Zambia norte,T3,Sponge,67,5,10,Sponge
Zambia,Zambia norte,T3,Turf,74,18,36,Turf algae
